Task ID,Occupation,Task,User ID,Date,Self-reported Expertise,Automation Desire Rating,Time,Core Skill Rating,Job Security Rating,Enjoyment Rating,Reasons for Automation Desire - Free Time,Reasons for Automation Desire - Repetitive,Reasons for Automation Desire - Human Error,Reasons for Automation Desire - Stress,Reasons for Automation Desire - Difficulty,Reasons for Automation Desire - Scale,Physical Action Requirement,Interpersonal Communication Requirement,Involved Uncertainty,Domain Expertise Requirement,Human Agency Scale Rating,Reasons for Human Agency - Physical,Reasons for Human Agency - Control,Reasons for Human Agency - Domain Knowledge,Reasons for Human Agency - Empathy,Reasons for Human Agency - Quality Oversight,Reasons for Human Agency - Dynamic,Reasons for Human Agency - Ethical,Other Reason for Automation Desire,Other Reason for Human Agency,Gender,Race,Income,Age,Education,Experience,AI Tedious Work Attitude,AI Job Importance Attitude,AI Daily Interest Attitude,AI Suffering Attitude,Zip Code,Political Affiliation,LLM Familiarity,LLM Use in Work,LLM Usage by Type - Information Access,LLM Usage by Type - Edit,LLM Usage by Type - Idea Generation,LLM Usage by Type - Communication,LLM Usage by Type - Analysis,LLM Usage by Type - Decision,LLM Usage by Type - Coding,LLM Usage by Type - System Design,LLM Usage by Type - Data Processing,Recruitment Source
1270,Computer Programmers,"Write, update, and maintain computer programs or software packages to handle specific jobs such as tracking inventory, storing or retrieving data, or controlling other equipment.",22f104fa-6d65-4c35-942d-1ce2314bd51e,2025/3/21,Average,3,3,3,3,3,True,False,False,False,False,True,3,3,3,3,4,False,False,True,False,False,False,False,,,Male,Black,0-30K,21,Bachelor’s Degree,1-2 year,Strongly agree,Strongly agree,Somewhat agree,Neither agree nor disagree,,Prefer not to answer,I use them regularly.,"Yes, I use them every day in my work.",Weekly,Daily,Daily,Weekly,Monthly,Never,Daily,Weekly,Weekly,Prolific
1276,Computer Programmers,"Prepare detailed workflow charts and diagrams that describe input, output, and logical operation, and convert them into a series of instructions coded in a computer language.",22f104fa-6d65-4c35-942d-1ce2314bd51e,2025/3/21,Average,2,3,3,3,3,False,False,False,False,False,False,2,3,3,3,3,True,False,False,False,False,False,False,FALSE,,Male,Black,0-30K,21,Bachelor’s Degree,1-2 year,Strongly agree,Strongly agree,Somewhat agree,Neither agree nor disagree,,Prefer not to answer,I use them regularly.,"Yes, I use them every day in my work.",Weekly,Daily,Daily,Weekly,Monthly,Never,Daily,Weekly,Weekly,Prolific
1269,Computer Programmers,"Compile and write documentation of program development and subsequent revisions, inserting comments in the coded instructions so others can understand the program.",22f104fa-6d65-4c35-942d-1ce2314bd51e,2025/3/21,Expert,4,5,5,5,5,False,True,False,False,False,False,5,3,4,3,3,True,False,False,False,False,False,False,,,Male,Black,0-30K,21,Bachelor’s Degree,1-2 year,Strongly agree,Strongly agree,Somewhat agree,Neither agree nor disagree,,Prefer not to answer,I use them regularly.,"Yes, I use them every day in my work.",Weekly,Daily,Daily,Weekly,Monthly,Never,Daily,Weekly,Weekly,Prolific
1274,Computer Programmers,Write or contribute to instructions or manuals to guide end users.,22f104fa-6d65-4c35-942d-1ce2314bd51e,2025/3/21,Average,3,1,3,5,1,True,False,False,False,False,False,3,3,1,3,2,False,False,False,False,False,False,False,,FALSE,Male,Black,0-30K,21,Bachelor’s Degree,1-2 year,Strongly agree,Strongly agree,Somewhat agree,Neither agree nor disagree,,Prefer not to answer,I use them regularly.,"Yes, I use them every day in my work.",Weekly,Daily,Daily,Weekly,Monthly,Never,Daily,Weekly,Weekly,Prolific
1275,Computer Programmers,"Investigate whether networks, workstations, the central processing unit of the system, or peripheral equipment are responding to a program's instructions.",22f104fa-6d65-4c35-942d-1ce2314bd51e,2025/3/21,Expert,5,1,2,1,3,True,False,False,False,False,False,4,2,2,3,1,False,False,False,False,False,False,False,,FALSE,Male,Black,0-30K,21,Bachelor’s Degree,1-2 year,Strongly agree,Strongly agree,Somewhat agree,Neither agree nor disagree,,Prefer not to answer,I use them regularly.,"Yes, I use them every day in my work.",Weekly,Daily,Daily,Weekly,Monthly,Never,Daily,Weekly,Weekly,Prolific
21049,Computer Programmers,Develop Web sites.,22f104fa-6d65-4c35-942d-1ce2314bd51e,2025/3/21,Expert,1,4,3,5,5,False,False,False,False,False,False,5,3,5,5,5,False,False,True,False,False,False,False,FALSE,,Male,Black,0-30K,21,Bachelor’s Degree,1-2 year,Strongly agree,Strongly agree,Somewhat agree,Neither agree nor disagree,,Prefer not to answer,I use them regularly.,"Yes, I use them every day in my work.",Weekly,Daily,Daily,Weekly,Monthly,Never,Daily,Weekly,Weekly,Prolific
1273,Computer Programmers,"Write, analyze, review, and rewrite programs, using workflow chart and diagram, and applying knowledge of computer capabilities, subject matter, and symbolic logic.",4d0436a0-0908-41a5-bf20-807062d7f454,2025/3/21,Average,2,2,4,4,3,False,False,False,False,False,False,1,1,2,4,3,False,True,True,False,True,False,False,FALSE,,Female,Asian American and Pacific Islander,86K-165K,24,Master’s Degree,1-2 year,Strongly agree,Somewhat agree,Somewhat agree,Somewhat disagree,,No political affliation,I use them regularly.,"Yes, I use them every day in my work.",Daily,Daily,Weekly,Daily,Weekly,Weekly,Weekly,Weekly,Monthly,Upwork
1267,Computer Programmers,Correct errors by making appropriate changes and rechecking the program to ensure that the desired results are produced.,4d0436a0-0908-41a5-bf20-807062d7f454,2025/3/21,Average,5,2,2,2,1,True,True,False,False,False,False,1,1,2,2,1,False,False,False,False,False,False,False,,FALSE,Female,Asian American and Pacific Islander,86K-165K,24,Master’s Degree,1-2 year,Strongly agree,Somewhat agree,Somewhat agree,Somewhat disagree,,No political affliation,I use them regularly.,"Yes, I use them every day in my work.",Daily,Daily,Weekly,Daily,Weekly,Weekly,Weekly,Weekly,Monthly,Upwork
1272,Computer Programmers,"Perform or direct revision, repair, or expansion of existing programs to increase operating efficiency or adapt to new requirements.",4d0436a0-0908-41a5-bf20-807062d7f454,2025/3/21,Average,4,1,3,2,2,True,True,False,True,False,False,1,1,2,2,2,False,False,False,False,False,False,False,,FALSE,Female,Asian American and Pacific Islander,86K-165K,24,Master’s Degree,1-2 year,Strongly agree,Somewhat agree,Somewhat agree,Somewhat disagree,,No political affliation,I use them regularly.,"Yes, I use them every day in my work.",Daily,Daily,Weekly,Daily,Weekly,Weekly,Weekly,Weekly,Monthly,Upwork
1270,Computer Programmers,"Write, update, and maintain computer programs or software packages to handle specific jobs such as tracking inventory, storing or retrieving data, or controlling other equipment.",4d0436a0-0908-41a5-bf20-807062d7f454,2025/3/21,Average,5,1,1,1,1,True,True,False,False,False,False,1,1,1,1,1,False,False,False,False,False,False,False,,FALSE,Female,Asian American and Pacific Islander,86K-165K,24,Master’s Degree,1-2 year,Strongly agree,Somewhat agree,Somewhat agree,Somewhat disagree,,No political affliation,I use them regularly.,"Yes, I use them every day in my work.",Daily,Daily,Weekly,Daily,Weekly,Weekly,Weekly,Weekly,Monthly,Upwork
1276,Computer Programmers,"Prepare detailed workflow charts and diagrams that describe input, output, and logical operation, and convert them into a series of instructions coded in a computer language.",4d0436a0-0908-41a5-bf20-807062d7f454,2025/3/21,Average,3,2,3,4,3,False,False,False,True,True,True,1,1,1,2,2,False,False,False,False,False,False,False,,FALSE,Female,Asian American and Pacific Islander,86K-165K,24,Master’s Degree,1-2 year,Strongly agree,Somewhat agree,Somewhat agree,Somewhat disagree,,No political affliation,I use them regularly.,"Yes, I use them every day in my work.",Daily,Daily,Weekly,Daily,Weekly,Weekly,Weekly,Weekly,Monthly,Upwork
1277,Computer Programmers,Perform systems analysis and programming tasks to maintain and control the use of computer systems software as a systems programmer.,4d0436a0-0908-41a5-bf20-807062d7f454,2025/3/21,Novice,5,1,1,1,1,True,True,False,True,False,False,1,1,1,1,1,False,False,False,False,False,False,False,,FALSE,Female,Asian American and Pacific Islander,86K-165K,24,Master’s Degree,1-2 year,Strongly agree,Somewhat agree,Somewhat agree,Somewhat disagree,,No political affliation,I use them regularly.,"Yes, I use them every day in my work.",Daily,Daily,Weekly,Daily,Weekly,Weekly,Weekly,Weekly,Monthly,Upwork
1274,Computer Programmers,Write or contribute to instructions or manuals to guide end users.,4d0436a0-0908-41a5-bf20-807062d7f454,2025/3/21,Expert,2,2,3,3,3,False,False,False,False,False,False,1,1,3,3,3,False,True,True,False,False,False,False,FALSE,,Female,Asian American and Pacific Islander,86K-165K,24,Master’s Degree,1-2 year,Strongly agree,Somewhat agree,Somewhat agree,Somewhat disagree,,No political affliation,I use them regularly.,"Yes, I use them every day in my work.",Daily,Daily,Weekly,Daily,Weekly,Weekly,Weekly,Weekly,Monthly,Upwork
1279,Computer Programmers,"Assign, coordinate, and review work and activities of programming personnel.",4d0436a0-0908-41a5-bf20-807062d7f454,2025/3/21,Average,2,1,3,4,3,False,False,False,False,False,False,1,4,3,3,4,False,True,False,True,False,False,False,FALSE,,Female,Asian American and Pacific Islander,86K-165K,24,Master’s Degree,1-2 year,Strongly agree,Somewhat agree,Somewhat agree,Somewhat disagree,,No political affliation,I use them regularly.,"Yes, I use them every day in my work.",Daily,Daily,Weekly,Daily,Weekly,Weekly,Weekly,Weekly,Monthly,Upwork
21049,Computer Programmers,Develop Web sites.,4d0436a0-0908-41a5-bf20-807062d7f454,2025/3/21,Average,4,2,3,3,3,True,True,True,False,False,False,1,1,3,2,3,False,True,False,False,True,False,False,,,Female,Asian American and Pacific Islander,86K-165K,24,Master’s Degree,1-2 year,Strongly agree,Somewhat agree,Somewhat agree,Somewhat disagree,,No political affliation,I use them regularly.,"Yes, I use them every day in my work.",Daily,Daily,Weekly,Daily,Weekly,Weekly,Weekly,Weekly,Monthly,Upwork
16157,Information Technology Project Managers,Monitor or track project milestones and deliverables.,582a11a6-cd77-4809-94ab-d4690cbcba4d,2025/3/22,Expert,4,2,4,2,4,True,False,True,False,False,False,1,4,3,3,4,False,False,False,False,True,True,False,,,Female,White,60-86K,57,Master’s Degree,More than 10 years,Strongly agree,Neither agree nor disagree,Strongly agree,Strongly disagree,,Democrat,I use them regularly.,"Yes, I use them every day in my work.",Daily,Daily,Daily,Daily,Weekly,Weekly,Weekly,Monthly,Daily,Prolific
16152,Information Technology Project Managers,"Submit project deliverables, ensuring adherence to quality standards.",582a11a6-cd77-4809-94ab-d4690cbcba4d,2025/3/22,Expert,2,1,2,1,3,False,False,False,False,False,False,1,2,1,2,2,False,False,False,False,False,False,False,FALSE,FALSE,Female,White,60-86K,57,Master’s Degree,More than 10 years,Strongly agree,Neither agree nor disagree,Strongly agree,Strongly disagree,,Democrat,I use them regularly.,"Yes, I use them every day in my work.",Daily,Daily,Daily,Daily,Weekly,Weekly,Weekly,Monthly,Daily,Prolific
16159,Information Technology Project Managers,"Initiate, review, or approve modifications to project plans.",582a11a6-cd77-4809-94ab-d4690cbcba4d,2025/3/22,Expert,3,4,4,2,4,True,False,False,False,False,True,1,2,2,4,3,False,True,True,False,True,True,False,,,Female,White,60-86K,57,Master’s Degree,More than 10 years,Strongly agree,Neither agree nor disagree,Strongly agree,Strongly disagree,,Democrat,I use them regularly.,"Yes, I use them every day in my work.",Daily,Daily,Daily,Daily,Weekly,Weekly,Weekly,Monthly,Daily,Prolific
16170,Information Technology Project Managers,"Develop or update project plans for information technology projects including information such as project objectives, technologies, systems, information specifications, schedules, funding, and staffing.",582a11a6-cd77-4809-94ab-d4690cbcba4d,2025/3/22,Expert,3,4,5,2,4,False,False,False,True,True,False,3,3,4,4,3,False,True,True,False,False,True,True,,,Female,White,60-86K,57,Master’s Degree,More than 10 years,Strongly agree,Neither agree nor disagree,Strongly agree,Strongly disagree,,Democrat,I use them regularly.,"Yes, I use them every day in my work.",Daily,Daily,Daily,Daily,Weekly,Weekly,Weekly,Monthly,Daily,Prolific
16151,Information Technology Project Managers,Perform risk assessments to develop response strategies.,582a11a6-cd77-4809-94ab-d4690cbcba4d,2025/3/22,Expert,3,3,4,1,3,True,False,True,False,False,True,2,2,3,3,3,False,True,False,False,False,False,False,,,Female,White,60-86K,57,Master’s Degree,More than 10 years,Strongly agree,Neither agree nor disagree,Strongly agree,Strongly disagree,,Democrat,I use them regularly.,"Yes, I use them every day in my work.",Daily,Daily,Daily,Daily,Weekly,Weekly,Weekly,Monthly,Daily,Prolific
16168,Information Technology Project Managers,"Prepare project status reports by collecting, analyzing, and summarizing information and trends.",582a11a6-cd77-4809-94ab-d4690cbcba4d,2025/3/22,Expert,3,3,4,1,3,True,False,False,False,False,False,2,2,2,3,4,False,False,False,False,True,False,False,,,Female,White,60-86K,57,Master’s Degree,More than 10 years,Strongly agree,Neither agree nor disagree,Strongly agree,Strongly disagree,,Democrat,I use them regularly.,"Yes, I use them every day in my work.",Daily,Daily,Daily,Daily,Weekly,Weekly,Weekly,Monthly,Daily,Prolific
16171,Information Technology Project Managers,Develop and manage work breakdown structure (WBS) of information technology projects.,582a11a6-cd77-4809-94ab-d4690cbcba4d,2025/3/22,Expert,3,2,4,1,3,False,False,False,True,False,False,1,1,3,4,3,False,False,False,False,True,False,False,,,Female,White,60-86K,57,Master’s Degree,More than 10 years,Strongly agree,Neither agree nor disagree,Strongly agree,Strongly disagree,,Democrat,I use them regularly.,"Yes, I use them every day in my work.",Daily,Daily,Daily,Daily,Weekly,Weekly,Weekly,Monthly,Daily,Prolific
16167,Information Technology Project Managers,"Assign duties, responsibilities, and spans of authority to project personnel.",582a11a6-cd77-4809-94ab-d4690cbcba4d,2025/3/22,Expert,3,3,3,1,4,True,False,False,False,False,False,3,2,3,3,3,False,False,False,True,True,True,False,,,Female,White,60-86K,57,Master’s Degree,More than 10 years,Strongly agree,Neither agree nor disagree,Strongly agree,Strongly disagree,,Democrat,I use them regularly.,"Yes, I use them every day in my work.",Daily,Daily,Daily,Daily,Weekly,Weekly,Weekly,Monthly,Daily,Prolific
1290,Computer User Support Specialists,"Develop training materials and procedures, or train users in the proper use of hardware or software.",e07324fc-420a-4bd9-af4d-061721f76653,2025/3/22,Average,3,2,2,2,2,True,True,False,False,False,True,1,4,1,5,3,False,False,True,True,True,False,False,,,Female,Black,60-86K,33,Bachelor’s Degree,3-5 years,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,22656,Independent,I use them regularly.,"Yes, I use them every week in my work.",Daily,Daily,Daily,Daily,Weekly,Weekly,Monthly,Never,Weekly,Prolific
16168,Information Technology Project Managers,"Prepare project status reports by collecting, analyzing, and summarizing information and trends.",69bd9b91-6895-4651-be42-da136f8c5064,2025/3/22,Expert,1,3,2,1,1,False,False,False,False,False,False,2,4,2,2,2,False,False,False,False,False,False,False,FALSE,FALSE,Male,Other,86K-165K,30,Master’s Degree,6-10 years,Strongly agree,Strongly agree,Strongly agree,Strongly agree,94305,Prefer not to answer,I use them regularly.,"Yes, I use them every day in my work.",Daily,Daily,Never,Daily,Daily,Never,Monthly,Daily,Daily,WoM
16157,Information Technology Project Managers,Monitor or track project milestones and deliverables.,69bd9b91-6895-4651-be42-da136f8c5064,2025/3/22,Expert,2,1,2,2,2,False,False,False,False,False,False,2,2,2,2,3,False,False,False,True,False,False,False,FALSE,,Male,Other,86K-165K,30,Master’s Degree,6-10 years,Strongly agree,Strongly agree,Strongly agree,Strongly agree,94305,Prefer not to answer,I use them regularly.,"Yes, I use them every day in my work.",Daily,Daily,Never,Daily,Daily,Never,Monthly,Daily,Daily,WoM
16159,Information Technology Project Managers,"Initiate, review, or approve modifications to project plans.",69bd9b91-6895-4651-be42-da136f8c5064,2025/3/22,Expert,4,2,4,1,3,False,True,True,False,False,False,2,4,3,4,3,False,True,True,True,False,False,False,,,Male,Other,86K-165K,30,Master’s Degree,6-10 years,Strongly agree,Strongly agree,Strongly agree,Strongly agree,94305,Prefer not to answer,I use them regularly.,"Yes, I use them every day in my work.",Daily,Daily,Never,Daily,Daily,Never,Monthly,Daily,Daily,WoM
14670,Computer Systems Engineers/Architects,Collaborate with engineers or software developers to select appropriate design solutions or ensure the compatibility of system components.,36960194-49bb-4dfc-9e4f-fc1da8ac7325,2025/3/23,Novice,3,2,3,1,3,True,True,True,False,False,False,2,3,3,2,3,False,True,False,False,True,False,True,,,Male,Other,165K-209K,23,Master’s Degree,3-5 years,Strongly agree,Somewhat disagree,Strongly agree,Strongly disagree,,No political affliation,I use them regularly.,"Yes, I use them every day in my work.",Weekly,Weekly,Weekly,Weekly,Weekly,Weekly,Weekly,Weekly,Weekly,WoM
14673,Computer Systems Engineers/Architects,"Identify system data, hardware, or software components required to meet user needs.",36960194-49bb-4dfc-9e4f-fc1da8ac7325,2025/3/23,Novice,2,3,3,3,2,False,False,False,False,False,False,3,2,3,3,3,True,True,True,False,False,False,False,FALSE,,Male,Other,165K-209K,23,Master’s Degree,3-5 years,Strongly agree,Somewhat disagree,Strongly agree,Strongly disagree,,No political affliation,I use them regularly.,"Yes, I use them every day in my work.",Weekly,Weekly,Weekly,Weekly,Weekly,Weekly,Weekly,Weekly,Weekly,WoM
